-1.078950174336924306e+00 -9.591161610171310414e-01 -1.860824511372918710e+00 2.753808033945211342e+00 1.539609703099029892e+00 -5.063867231788999668e+00 -1.517727699094679306e+00 2.489782737855323891e+00 -2.135119024345255134e+00 3.265243044540858897e+00 1.142463166758965531e+00 6.339674512960584707e+00 -5.432425679490623160e+00 3.543077139127918773e+00 7.977925420928613232e-01
-8.498055941255161505e-01 7.372814254734415762e+00 -1.106710923473256614e+00 -5.882962840556857032e+00 2.514820974012054844e+00 5.099680929568120469e+00 -1.892702176594266206e+00 -7.109158693791791883e+00 1.211144853324889414e+00 -1.493114645149709485e+00 -2.682875147159809459e-01 -5.285536228243327805e+00 -6.452141816463942803e+00 3.368716805291255056e+00 -2.360493661857700154e+00
-4.814021518695571489e-01 7.873886918732808660e-01 -2.426096173193935446e+00 -1.070872061474298587e+00 2.498348563559642077e+00 2.239520152526721097e-01 -1.610553757370308148e+00 7.683334154430204732e-01 1.017826895397203169e+00 3.035019578302256882e+00 -9.482184442593453166e-01 -3.510830875586958832e-01 -1.377313552869799063e+00 -2.507975695255558080e+00 7.081556536158911896e+00
-8.586680088890853435e-01 -4.944017974479435473e+00 5.277121063900020559e+00 -7.247661565427134356e+00 -6.415442612296883951e+00 9.112139637485261900e+00 -9.348106189235033670e-01 -5.071027253716573036e+00 5.816994065737853603e+00 -2.554220399994522328e+00 4.805386091487572564e+00 5.104722784886964071e+00 1.942490088533606940e+00 4.271447874441084203e+00 -4.271707762951675313e+00
-6.434707204063405683e-01 -3.883695710321829253e+00 4.879914547375873823e+00 1.466615178666273556e+00 -2.994408829552483997e-01 4.740548595300022150e+00 1.033941466681660426e+00 2.234502300785262019e+00 3.086608546883893300e-01 -1.752774401855173858e+00 -1.006532933898903748e+00 1.071185274892336947e+00 -2.444641875493898109e+00 -4.110316543144463708e+00 -4.524994672018297415e+00
-4.820128171594976751e-01 -2.125898288615253318e+00 -5.741333389153840727e+00 -2.920970817454628055e+00 3.988579615400088318e+00 -1.550454847557495075e+00 2.841166358460918140e+00 2.815448360330962796e+00 -5.963656652111369860e-01 -5.098708508494437242e-01 1.496112606548741120e+00 2.915697427043467682e-01 3.983309020262363109e+00 -5.288543469582342560e+00 6.150949241876649154e+00
-9.145211241008283087e-01 1.760705206042627313e-01 2.478843163332786315e+00 -4.272205484619965077e+00 -7.514794952146383045e-01 1.810153100850341978e+00 2.463105200461616739e+00 -2.370051643380252759e+00 1.923165019566985157e+00 -3.019184346311252209e+00 -3.792497780293559995e+00 -1.151454947663152595e+00 3.546343038754737886e+00 -1.668617646760803819e+00 -8.646964493413078046e+00
-5.406878039826972238e-01 -5.402271892098614359e+00 2.063722351379429831e+00 -9.041833811925922282e-01 4.400282777391997691e+00 -1.183994191863582124e+01 -2.871951663230258411e+00 -1.871701819309704140e+00 -5.524512688768003166e+00 3.964944987757964778e+00 2.832213402377806943e+00 2.851010233481278355e+00 1.178859150823186708e+00 -1.440139261118934089e+00 5.415832331844133485e+00
-4.411858589506302275e-01 -1.566246755903852428e+00 1.250259228908536802e+00 4.406807928055811452e+00 -1.192920569353038029e+00 -3.239194187616114107e+00 4.049164327548421483e+00 -2.543416698440789325e+00 -9.568050446661647834e-01 -2.915873534221808949e+00 -4.560745494322098637e+00 -5.320160656928316634e+00 3.393199005258980883e+00 3.006370387666624122e+00 7.929063438126800811e+00
-5.297975698536103173e-02 -2.910084003863361968e+00 8.023039003738942299e+00 2.381661015560858630e+00 2.498194364185078342e+00 1.537271207289865993e+00 2.155742791655962609e+00 -1.116725509606531386e+00 -4.309041770082511214e+00 -5.047375867401965088e+00 -2.813269057503411830e+00 4.985228778857275778e+00 -5.587206529846187486e+00 2.114089233171274618e+00 -6.522441717774020375e+00
