4.538426858866140279e+00 2.535330446429608919e+00 -1.973639377249609028e+00 -2.034550111249834536e+00 -4.233200435181807109e+00 2.733513041669199950e+00 -6.874681686818024495e+00 -4.194727586020116306e+00 -6.779501247804115005e-02 -5.781687253218720457e+00 -1.671173694633543705e-01 7.641803669239721764e-01 -6.374023933991262991e-01 2.256016151049876906e-01 -2.053332689550195767e+00 1.110879014218998151e+00
2.624444869022293236e+00 -2.013636472964112301e+00 1.349890442671400903e-01 6.400985775067439043e+00 2.995535355433855074e+00 -5.158930199175526532e+00 5.267617590036858255e-01 2.467594348257393932e-01 -3.100865148124862358e+00 -5.608475668014937021e+00 -2.422422731760859982e+00 -2.360950200932611320e+00 -2.062584521188621345e+00 -2.482867371168655080e+00 -4.379931299026013081e-01 2.793736356274117982e-02
4.876375076386873175e+00 -2.734162913253134430e+00 -4.133688435370322267e+00 3.503736140015093259e+00 2.071588265447347421e+00 -2.971584861983422865e+00 3.627709230634344806e+00 -3.570690941635795035e+00 -8.989665403562172585e+00 3.006396373360018526e+00 5.285802630598032126e-01 -1.100893936839952625e+00 -1.867260242598559328e-01 -1.677983781015044640e+00 -2.079052995396551751e+00 -2.121175761697859485e+00
1.959221663145029657e+00 -3.636782450259763433e+00 -7.038122788254820295e-01 -3.843219306227532606e+00 -7.464332816674025928e+00 -1.941056656909489586e+00 -5.453030760794058018e+00 -5.421147921215502263e-01 -9.478837563495728702e+00 -2.607815473013232133e+00 -6.404880608468863645e-01 -2.941312379665821819e+00 -2.865824822614359224e+00 -1.363777796552945398e+00 -2.057292460941339218e+00 -1.973308037426405814e+00
-1.264409416464612024e+00 9.622946894269977847e+00 -5.350952880639093578e+00 -4.668735617483296352e+00 2.640099675909151955e+00 -2.066317442978906627e+00 -2.796861681616543471e+00 -7.191672155278426182e+00 3.243624843264736879e-01 -2.849732840229590725e+00 -2.254228239320192895e+00 -8.632752140047137424e-01 -1.329980358766980952e+00 -3.981508043386673967e-01 -3.467277800181176595e-01 -1.179031697188488714e-01
3.813106797812389370e+00 3.074480180158406517e-01 1.032837084029830432e+00 -2.316498394680476469e+00 4.114323041717270479e-01 8.858662912063952621e-01 1.293718763633493474e+00 4.403260190016441283e-02 -2.151194589547547331e-01 -2.153489413263024732e-01 -1.892882053877893211e+00 6.673036549505365622e-01 5.168125452498468775e-01 1.469387017092995906e+00 1.552591889894259447e+00 -7.672726570183929784e-01
-3.115810050441398804e+00 -2.782166368581959759e+00 6.638475695060880533e+00 -3.141744664087481986e+00 -9.349143524714612630e-01 -2.280012481987741868e+00 -2.894308717651515650e+00 -5.109643654268970714e+00 4.119380061243650637e+00 -2.175690378492063370e+00 -5.704302677561270407e-01 7.724890643904199772e-01 6.804558242095759546e-01 9.015114053454431620e-01 1.147510704320777064e+00 1.235696621553189933e+00
-8.798576823678389003e-01 -9.811887155332101429e+00 -5.299348383707354948e+00 -5.839174425624356957e+00 2.232110397784358824e+00 -9.109950187136467425e-02 2.471468076030757466e+00 -4.022823587310751847e+00 2.324081099762549840e+00 5.694534206793053777e+00 -2.089897403589026759e+00 -1.329857011284288459e+00 -7.283664970395397065e-01 -2.340981610129853951e+00 4.363693641219142383e-01 -2.828952425187722941e+00
1.870421407687659965e+00 -6.220580751545139897e+00 -2.738211718383441351e+00 5.372219021353791035e+00 -1.901344022784356103e+00 -2.816946729129178983e+00 4.820149540014680989e-01 -2.373686957997784397e+00 5.557767117178092242e+00 -1.044625577377625181e+00 -1.319908791661131175e+00 9.601620701741285790e-01 -1.281421269107275496e+00 -3.037884520216862505e-01 -3.068098253074473709e-03 -1.295237222757534612e+00
-6.829107939666798188e+00 -1.637835112668602378e+00 -1.929341595926168162e+00 -2.395012590175833012e+00 2.603889598360276114e+00 2.319015375998718653e+00 -5.959582242158273147e+00 3.094085452099288425e+00 -2.989244824631310138e+00 3.230619574234281810e+00 -1.389775786306944649e+00 -1.463989267389157245e+00 -1.116712746685679658e+00 -2.954890924542132424e+00 -7.652976563680073951e-01 -1.503762861352775149e+00
