-5.253007503875855022e-01 -4.719903596530355405e-01 -4.202774724655616190e+00 9.818552217153141415e-01 7.826212574059994154e-01 -1.497258552292139999e+00 -1.556428187347661751e+00 -1.787103068883117540e+00 3.429275286993133331e+00 -2.274596779767380728e+00 1.245462695362873573e+00 4.988637557742461759e+00 1.603746094545238421e+00 -5.192880781343513164e+00 -7.378111975398030653e-01 -1.184470013169557356e+00
-9.285329314045586147e-01 -1.129281620143878895e+00 -3.407021743598713570e+00 -4.793380250403491138e-01 8.679371395319803728e-01 -2.421531341996688624e+00 8.465831836954991196e-01 -8.058136241683801160e+00 1.463893926832528170e+00 4.129994164968120884e+00 4.585424226216454180e+00 -4.313681420066271421e+00 1.401558284959137334e-02 1.447731140618003565e+00 5.079583401102396145e+00 8.939469421365872748e+00
-7.345769853334656041e-01 -3.840181540304420382e-01 3.258904937945638736e+00 3.663060261525326045e-01 8.324768849652979252e-01 1.246213741979358414e+00 -1.148198155782745644e+00 -4.791871557793463410e-01 3.064335971248635992e+00 5.534918165942192061e-03 3.209670938818024233e+00 -1.476298728097386048e+00 -4.808601894528090170e+00 6.443374121386250541e-01 -5.041986199432529681e+00 3.222340646717671397e+00
-1.090190336655646464e+00 -1.222935271378533750e+00 -1.060515578551214366e+00 1.556747397050548543e+00 6.930687179107307694e-01 1.719968992245330119e-01 -7.177655758091638916e+00 -6.930382761450490037e+00 -8.748572871834651821e+00 2.546015617874736847e+00 1.159494095014173443e+00 8.730431184218799601e+00 -1.517594664720394615e+00 7.872517552159359333e+00 1.236439484888814633e+01 -5.039544655542358420e+00
-2.431285835626288694e-01 -4.053157237946377611e-01 3.618792231965444195e+00 -1.597670488189910365e-01 6.306574953408743411e-01 -7.049213912900224033e-01 1.226584170516176631e+00 4.502060799602537244e+00 -4.921523151631006954e+00 4.562929331404599886e-01 -2.111551489890123534e+00 2.150247912238559600e+00 7.640855372602332274e+00 3.848780994155710733e+00 1.432703185846314176e+00 -5.247548921743113937e+00
-1.034032470884774790e+00 -1.095021886457428595e+00 4.887024048207670113e+00 1.803324605691321914e+00 1.282983043802030210e+00 1.394652683006416538e+00 -9.980010902061241529e-01 -1.191292928188906419e+00 -1.915745116802307635e+00 3.101145852312569007e-01 -1.098935323052303126e+00 -1.851796543541212703e+00 -9.244015507218286132e-01 -3.536939195475448106e+00 -3.618075928120797258e+00 -3.518902774806222933e-01
-2.701600191884626634e-01 -4.882022680569663708e-01 2.102743747307664890e+00 -2.659765960154116260e-01 7.073930858359338547e-01 2.682791189181458424e+00 9.843614888899268056e-01 2.519572696236849207e+00 -2.462895919655462951e+00 1.070602954381384642e+00 -3.358690142777499776e+00 -1.939244946509676826e+00 7.858810530836483066e-01 -4.606753127363030220e-01 7.206504188332614191e+00 1.059435950221893630e-01
-6.554871533144532858e-01 -5.118438858369079858e-01 4.463611453290223352e+00 6.794214003959380133e-01 5.704247907584264476e-01 2.619224635688235825e+00 4.650353653055260827e-01 -1.441177006269596328e+00 4.700144053012407674e+00 1.283715927511831945e+00 4.823450995987056622e+00 1.258126158437770578e-02 -2.414697268133724872e+00 -9.608796806736901175e+00 -2.687443766495244635e+00 -6.616371749940948455e+00
-4.230922193057359837e-01 -7.979066174540526690e-01 -7.472642369136901941e+00 7.149576901428860154e-01 6.782134010493293674e-01 3.287503466340780722e+00 -4.273633351430595334e-02 8.735196264592528514e-01 -2.408715215508528684e-01 -3.164567877066582380e+00 -5.521253686489817625e-01 -1.922089846261043178e+00 -9.898794458588284328e+00 5.769137116604777099e-02 -3.113108263703417755e+00 -2.906367108461410442e+00
-7.009847630396812135e-02 -1.940590273178947611e-01 -2.173018390129975330e+00 -3.719735467799694106e-01 2.511651843871186562e-01 7.527775328795136112e+00 2.076985374918940419e+00 -1.833012522928381571e+00 8.778768695358633023e-01 -4.151577650146565546e+00 -3.999735152015280626e+00 7.500426565394878509e+00 1.697796860190075030e+00 3.830984607835441480e-01 3.266673648126154461e+00 -4.591506084192776171e+00
-6.055099172948752440e-01 -5.612986337145795535e-01 -5.086052913838726930e+00 6.124883218879012547e-01 4.820212950759218962e-01 6.092471501981876481e-01 -3.172651641983266213e+00 -3.822785024796846010e+00 3.744090954918611658e+00 2.882743190042365899e+00 -4.095499916540610297e-01 -3.022922926927433362e+00 2.889740485550578164e+00 7.347574600757400543e-01 7.691651604688682919e-01 -1.233315631167437587e+00
-2.161762250978518096e-01 -3.266765544191030934e-01 9.858848072687382835e-01 -1.390949567034264422e+00 4.045237649645783695e-01 4.018642885661466657e+00 -1.169042834447984180e+00 -1.119786173260276962e+00 2.312171299310845640e+00 2.078706645502204076e+00 8.789146532601826989e-01 -3.542403462984394125e+00 9.916480290264014785e-01 -2.411862112825857274e+00 -2.366962803394983883e+00 5.490961760317421281e-02
-8.542677481586549160e-01 -8.286593208630542717e-01 -2.527183117495061637e+00 6.205956365119948970e-01 1.662947958079695476e-01 1.950355992374035452e+00 -6.796022694309058032e+00 -3.221831586326917130e+00 3.485422595259775047e+00 -5.617498804072446061e-01 -2.236336131857374204e-02 5.823999475258301750e+00 -1.288758309872062746e+00 1.177686121357242710e+00 -1.469942797273500190e+00 -2.786692188162400274e+00
-2.164459386395714835e-01 -2.467489338557571632e-01 7.599083134515950633e+00 -6.904490134140679469e-01 1.064975029532706063e+00 -1.459721600154166410e+00 4.410406488466318997e+00 4.217738386960277808e+00 2.657269951523187235e+00 -5.784151782694521238e+00 3.989242892570799892e+00 -1.014895229936993104e+01 1.940089245612683366e-01 4.087238631655972121e+00 2.761735102238202622e+00 -2.394863443114306545e+00
-6.395621272528687618e-01 -7.201642592428851852e-01 1.113280175106296399e+00 1.084601375832707104e+00 2.640942910530290066e-01 2.610290432560638862e+00 5.113111690725668623e+00 3.454585195456781221e+00 -2.529123016020023762e+00 2.240241741338423687e+00 -1.309727225431589259e+00 -3.174330498431668701e+00 6.896490306183554964e+00 -7.998833883897807695e+00 3.889359738205397488e+00 -1.024430189050792084e+00
-3.135698532073255551e-01 -3.729223049628540565e-01 3.887323034258785004e-01 8.377187072760922115e-01 1.181052712879567590e+00 -7.545884735488878725e+00 3.166700694261896043e+00 3.085141894578909749e+00 1.197055026168734848e+01 -9.846005144894011352e+00 8.746704225919181397e+00 8.313384723046011615e+00 -5.350482687356735489e+00 6.014590896371206696e+00 7.033431823873356414e+00 -1.135903763659387344e+01
-1.074861164578206019e+00 -1.173893875541475396e+00 3.690174643170274216e+00 4.287036715531911679e-01 1.964037990619320384e+00 -5.578022899479829988e+00 -1.530027253952905841e+00 1.313528002261075933e+01 1.875805462972979787e-01 8.746151499044757527e-01 -1.940364760907465680e+00 -3.436729443572780429e+00 -3.841221766935756676e+00 -3.161026729362103049e-01 -1.604325304596233437e+01 1.030322628785345707e+01
