-2.675113354595546777e+00 -1.428281766373794781e+00 -1.069660470146812425e+00 -4.401432442197268924e-01 6.211226478892356573e-01 -8.450582358453122112e+00 2.480903342454722493e-01 -3.732860717458427402e+00 3.842721142807906887e+00 -1.912632365333652551e+00 -3.080696249664702790e+00 -1.911629769864374051e+00 -2.747419646932154791e+00 -3.471830528815052386e+00 -2.705087397281725980e+00
-7.293346831369051930e-01 -6.345469244108927320e+00 4.597546876454996045e+00 2.366865671052639453e+00 6.982703369326258347e+00 -5.908937855702346420e-01 -6.596993839907686841e+00 -2.075768936291670030e+00 -5.699841114503214179e+00 4.088062787357885419e+00 -2.035717905996014654e+00 6.263853379827214463e-01 -1.262854857355379057e+00 3.876536566319437327e-01 -1.555476148561410810e+00
3.419784908841634774e+00 -9.157124561228211945e+00 3.171279258360401254e+00 -4.135723689743766585e+00 5.294283616785476487e-02 1.247711266931606222e-01 -4.318567509105992741e+00 2.758977371968167169e+00 1.592434074558278345e+00 -3.872624431980759674e+00 -1.013925711044352918e+00 -1.495788514856411844e+00 -2.033317124112981489e+00 -5.115124906387773507e-01 2.810801004443326534e-02
-1.211851203789543918e+00 4.073304488223111974e+00 -1.541897195062249759e+00 -2.954256195995092593e+00 1.032649935740643565e+00 2.495377388156633236e-01 -8.711883139580905988e-01 -1.519070204460283957e+00 -7.272228925866373928e+00 -3.153650242680661187e+00 -2.171410218674541426e+00 5.950434272645360734e-01 -1.890669114185999922e+00 3.857438930606794658e-01 -8.467416571833547012e-01
2.800076219898622654e+00 -7.028809580043934524e+00 -1.219542912442703186e-01 -8.109617949453409858e-02 -3.727153293428274505e+00 2.051087360606590693e+00 3.933729746070664390e-01 -7.215092525466175744e+00 7.024601600159305015e+00 -3.906249937987184007e-01 -8.964693531139567018e-01 1.358419201457947922e+00 2.016751739807413069e-01 -2.141236574079250055e+00 1.312218966890147165e+00
5.795224439128573435e-01 -2.251014061588836046e-01 -3.883532043891805952e+00 6.475824021974360134e-01 -5.302278183453570826e+00 -2.842472400891821405e+00 -5.136530685267059582e+00 1.023325880620216344e+00 3.156724562902050835e+00 9.674232516687771621e+00 6.785540827230202021e-01 -3.635496097333372756e-01 -1.144052396457304749e-01 9.039953965454550211e-02 -1.242156725960558150e+00
8.668173716411930130e+00 -2.621293090119261926e+00 -3.921573172370819149e-01 3.130678467792616937e-01 1.204335098532640425e+00 -9.234678559222839755e-01 -1.737669351153537267e+00 -3.968556585905020029e+00 -7.341234360766103251e+00 -2.144443142578827288e+00 -1.617743675736630138e+00 1.334929301553434255e+00 7.038491276775209471e-01 9.406050393124743003e-01 -3.115220687228573704e-01
2.857091132810714029e+00 1.292879615715633479e+00 -2.939476170773278607e+00 -6.426301780630746308e+00 -1.474065801071600124e+00 3.544389329723554027e+00 -6.059082980062126644e+00 -3.997106409060846133e+00 1.518907797680973726e+00 1.176473732132249150e+00 3.624577279527737561e-01 -1.685658880385846325e+00 -3.987993403917948210e-01 -2.288722273383331896e+00 -2.570281505126799093e+00
-3.240710191221454206e+00 6.137275707310760886e+00 -8.153833731754023262e+00 -2.940210598281969290e+00 2.502696157899424456e-01 -2.220000728340798091e+00 9.881825248509101822e-01 4.204423339921568470e+00 -4.207236795611559721e+00 -2.392588878373560934e+00 1.898966411578545954e-01 -2.360665596491561935e+00 -8.835007837589788915e-01 -1.884080324792377192e+00 -6.197987841758748756e-02
-3.366095002747460985e+00 1.452455601660891826e+00 2.256623597758290689e+00 -7.592807679784528752e+00 -2.322096369715321185e+00 1.276072625182023801e+00 4.966317683845539177e-01 -4.239876801552067143e+00 2.102973248434343301e+00 -2.107601059949377298e+00 -1.708001525953272565e-02 -1.516099814093369469e+00 -8.400858205599602835e-01 -8.742514592262708994e-01 -1.014713103522998372e+00
